"","RSV","Plot","forestType","tree_id_field","dist_to_nearest_itd","height_diff_with_nearest"
"2380","46","J06","Deciduous",39,1.9769774478374,14.6870002746582
"2381","46","J06","Deciduous",40,2.60822104011954,15.1829986572266
"2382","46","J06","Deciduous",41,1.52598847373623,11.5029983520508
"2383","46","J09","Deciduous",1,1.00913221258909,8.7049999237061
"2384","46","J09","Deciduous",2,0.573502084210707,1.2049999237061
"2385","46","J09","Deciduous",3,1.07398949713771,12.8759994506836
"2386","46","J09","Deciduous",4,2.40570597920092,10.3009986877441
"2387","46","J09","Deciduous",6,0.863435188400182,13.4039993286133
"2388","46","J09","Deciduous",7,1.3731885808302,16.3709983825684
"2389","46","J09","Deciduous",8,1.72214951138304,7.9659996032715
"2390","46","J09","Deciduous",9,1.42321736550242,NA
"2391","46","J09","Deciduous",11,4.0376694364386,6.1380004882812
"2392","46","J09","Deciduous",12,2.0082193550881,4.0830001831055
"2393","46","J09","Deciduous",13,0.919160595048608,13.3009986877441
"2394","46","J09","Deciduous",14,0.772567245041964,-1.6990013122559
"2395","46","J09","Deciduous",15,2.62733866203351,6.5580005645752
"2396","46","J09","Deciduous",16,0.960507203277029,8.2620010375977
"2397","46","J09","Deciduous",17,1.42527367641422,-4.3899993896484
"2398","46","J09","Deciduous",18,2.89963901339027,11.3009986877441
"2399","46","J09","Deciduous",19,3.3156841645026,8.9200019836426
"2400","46","J09","Deciduous",20,1.69672123461034,8.4659996032715
"2401","46","J09","Deciduous",21,1.11853653007518,NA
"2402","46","J09","Deciduous",22,3.15730874227111,9.1380004882812
"2403","46","J09","Deciduous",23,4.9093032090204,1.2439994812012
"2404","46","J09","Deciduous",25,2.00948111925793,12.3009986877441
"2405","46","J09","Deciduous",26,3.81811758533938,NA
"2406","46","K02","Deciduous",1,1.49043492475443,9.3950004577637
"2407","46","K02","Deciduous",2,1.41272986654819,9.3430004119873
"2408","46","K02","Deciduous",3,5.84158506882676,13.109001159668
"2409","46","K02","Deciduous",4,0.466034764259182,NA
"2410","46","K02","Deciduous",5,2.22009450699759,-0.5349998474121
"2411","46","K02","Deciduous",7,1.25633546046098,12.3110008239746
"2412","46","K02","Deciduous",9,2.26204934748584,NA
"2413","46","K02","Deciduous",10,2.93974331525861,13.8079986572266
"2414","46","K02","Deciduous",11,2.91453059517245,-1.4529991149902
"2415","46","K02","Deciduous",12,0.429253054440202,12.0470008850098
"2416","46","K02","Deciduous",13,1.78203020030284,11.69700050354
"2417","46","K02","Deciduous",14,3.12376641352401,15.3950004577637
"2418","46","K02","Deciduous",16,2.74529673594436,0.343000411987301
"2419","46","K02","Deciduous",17,3.38667216412995,2.109001159668
"2420","46","K02","Deciduous",18,2.39453306198247,1.109001159668
"2421","46","K02","Deciduous",19,2.4609950997622,-1.1049995422363
"2422","46","K02","Deciduous",20,2.46623344442644,-0.5349998474121
"2423","46","K02","Deciduous",21,2.24152921881161,-0.688999176025401
"2424","46","K02","Deciduous",22,1.4103540378789,NA
"2425","46","K02","Deciduous",23,2.28184245730289,5.1219997406006
"2426","46","K02","Deciduous",24,1.67020337529914,-0.192001342773398
"2427","46","K02","Deciduous",25,2.3430555602012,NA
"2428","9","B12","Deciduous",1,2.51413294495366,NA
"2429","9","B12","Deciduous",3,1.8322421132352,10.330997467041
"2430","9","B12","Deciduous",4,0.951161921032013,5.3150032043457
"2431","9","B12","Deciduous",9,1.46014599090656,10.8350028991699
"2432","9","B12","Deciduous",11,1.7386962563677,7.9739990234375
"2433","9","B12","Deciduous",14,2.10720690311861,1.9950019836426
"2434","9","B12","Deciduous",17,2.49294409253361,NA
"2435","9","B12","Deciduous",21,1.5717491321058,5.0690002441406
"2436","9","B12","Deciduous",22,0.830365281592564,3.1150032043457
"2437","9","B12","Deciduous",23,2.15035982533783,1.8880012512207
"2438","9","B12","Deciduous",25,1.39525043978004,3.1180000305176
"2439","9","B12","Deciduous",26,0.371241114560148,-2.1540000915527
"2440","9","B12","Deciduous",27,1.9902978170609,-1.4819999694824
"2441","9","C09","Deciduous",2,2.09165550196193,1.2600051879883
"2442","9","C09","Deciduous",3,2.37733573188865,0.998002624511702
"2443","9","C09","Deciduous",4,1.31123449967563,1.8699996948242
"2444","9","C09","Deciduous",5,0.895230516775813,1.089998626709
"2445","9","C09","Deciduous",6,3.98743633571121,1.379997253418
"2446","9","C09","Deciduous",7,2.95228049057644,-0.826998138427697
"2447","9","C09","Deciduous",9,3.68791865511743,6.5999984741211
"2448","9","C09","Deciduous",10,1.38739244828226,9.484001159668
"2449","9","C09","Deciduous",12,2.27725825658431,5.1289993286133
"2450","9","C09","Deciduous",13,1.55381526648213,4.3689964294434
"2451","9","C09","Deciduous",15,3.04875296187659,-3.5859985351562
"2452","9","C09","Deciduous",17,1.14959949810652,2.0689994812012
"2453","9","C09","Deciduous",18,2.58953927395137,NA
"2454","9","C11","Deciduous",1,2.774410014726,-0.329002380371101
"2455","9","C11","Deciduous",4,1.14731720004245,NA
"2456","9","C11","Deciduous",5,1.72273834538285,-2.1969985961914
"2457","9","C11","Deciduous",6,1.58641948773603,0.693995666503898
"2458","9","C11","Deciduous",10,2.41214110898235,7.6590026855469
"2459","9","C11","Deciduous",11,1.88114618842116,0.3910034179688
"2460","9","C11","Deciduous",12,4.27126452274076,1.3499984741211
"2461","9","C11","Deciduous",13,3.45405013682475,2.055004119873
"2462","9","C11","Deciduous",15,1.47502571354559,11.255004119873
"2463","9","C11","Deciduous",16,1.53693039623334,16.255004119873
"2464","9","C11","Deciduous",17,2.72725935131244,6.7490013122559
"2465","9","C11","Deciduous",18,1.31505258920617,NA
"2466","9","C11","Deciduous",21,1.44408798028669,NA
"2467","9","C11","Deciduous",22,1.86322088907408,NA
"2468","9","C11","Deciduous",23,1.66644601824576,NA
"2469","9","C11","Deciduous",24,0.738497122562318,8.1020011901855
"2470","9","C11","Deciduous",29,4.4340604208081,-1.9320022583008
"2471","9","C11","Deciduous",30,0.558012544648759,4.6270011901855
"2472","9","C11","Deciduous",34,3.8312370033049,NA
"2473","9","C11","Deciduous",35,3.9585355450061,1.0320007324219
"2474","9","C11","Deciduous",36,2.00184607298944,23.1349960327148
"2475","9","C11","Deciduous",37,1.09657141613775,19.8590026855469
"2476","9","D06","Deciduous",4,0.825127868883466,NA
"2477","9","D06","Deciduous",7,1.48068989209406,22.0759986877441
"2478","9","D06","Deciduous",8,2.12390715173135,1.5670013427734
"2479","9","D06","Deciduous",9,0.967207595866685,3.7439994812012
"2480","9","D06","Deciduous",14,1.38036540987034,4.7149963378906
"2481","9","D06","Deciduous",19,1.84163444447366,-3.0709991455078
"2482","9","D06","Deciduous",23,2.77445024526076,19.3640022277832
"2483","9","D06","Deciduous",24,1.60693302036506,-0.312995910644499
"2484","9","D06","Deciduous",25,0.13470452107113,2.6870040893555
"2485","9","D06","Deciduous",26,2.82155692022951,14.2840003967285
"2486","9","D06","Deciduous",30,0.817274953549977,18.4839973449707
"2487","9","D08","Mixed",4,3.46581970875197,7.871997833252
"2488","9","D08","Mixed",7,3.35570500078023,2.1229972839355
"2489","9","D08","Mixed",10,1.26404795711155,4.6539993286133
"2490","9","D08","Mixed",13,2.33916234125698,3.0470008850098
"2491","9","D08","Mixed",17,3.44904524191413,12.1400032043457
"2492","9","D08","Mixed",19,5.00672649142258,0.593002319335898
"2493","9","D08","Mixed",20,2.66463639286332,-2.8399963378906
"2494","9","D08","Mixed",22,1.26153037430362,-0.0369987487793004
"2495","9","D08","Mixed",23,4.64733506328855,1.9400024414062
"2496","9","D08","Mixed",25,1.91277574146429,0.371997833251999
"2497","9","D08","Mixed",26,1.29751835007519,0.9379997253418
"2498","9","D08","Mixed",29,3.28006192885765,-0.377002716064499
"2499","9","D08","Mixed",30,2.29426994057158,6.9400024414062
"2500","9","D08","Mixed",31,5.82230160943726,4.0470008850098
"2501","9","D08","Mixed",33,3.29596432809833,6.2670021057129
"2502","9","D08","Mixed",36,2.97668376831696,1.7590026855469
"2503","9","D09","Mixed",3,2.73228652055817,4.5919952392578
"2504","9","D09","Mixed",7,4.17680755075039,3.0919952392578
"2505","9","D09","Mixed",8,3.61980254312085,3.1039962768555
"2506","9","D09","Mixed",11,1.00863816075039,2.2719993591309
"2507","9","D09","Mixed",13,1.67553814027113,1.9750030517578
"2508","9","D09","Mixed",14,2.25094282949051,4.7480033874512
"2509","9","D09","Mixed",17,4.86475305562733,3.1889991760254
"2510","9","D09","Mixed",22,1.69982698459895,16.9390029907227
"2511","9","D09","Mixed",23,1.1894251740196,2.3429985046387
"2512","9","D09","Mixed",26,1.75110350446053,-3.8890037536621
"2513","9","D09","Mixed",27,3.95530495766053,2.0109962463379
"2514","9","D09","Mixed",28,3.75585820854019,16.8359992980957
"2515","9","D09","Mixed",29,3.52998004311761,4.2359992980957
"2516","9","D09","Mixed",30,4.3991933304813,-0.864000701904299
"2517","9","D09","Mixed",32,2.9020951766894,20.6679985046387
"2518","9","D09","Mixed",34,3.04499999499878,3.6919952392578
"2519","9","D09","Mixed",35,1.47522950939483,1.4679985046387
"2520","9","D09","Mixed",38,1.49845398343306,4.1039962768555
"2521","9","D09","Mixed",40,0.571888617426288,3.8719993591309
"2522","9","D09","Mixed",42,3.22642524741722,17.4719993591309
"2523","9","D09","Mixed",43,0.650714787142232,11.4480033874512
"2524","9","D09","Mixed",44,5.61509386547555,11.6390029907227
"2525","9","D09","Mixed",46,2.19720805482081,3.1390029907227
"2526","9","D09","Mixed",47,2.23906671463128,4.4390029907227
"2527","9","D09","Mixed",48,4.24426551174068,27.2390029907227
"2528","9","D10","Mixed",8,2.16549078403529,1.806999206543
"2529","9","D10","Mixed",9,6.76290464294598,4.3289947509766
"2530","9","D10","Mixed",10,3.50270241482621,0.806999206543001
"2531","9","D10","Mixed",13,2.57247212649238,2.4709968566895
"2532","9","D10","Mixed",15,2.06169922694499,-0.195003509521499
"2533","9","D10","Mixed",17,1.06810513133022,11.2779998779297
"2534","9","D10","Mixed",18,4.42993938885717,1.1199989318848
"2535","9","D10","Mixed",22,3.96387684196003,-0.448001861572301
"2536","9","D10","Mixed",25,2.38524628296066,-3.9490013122559
"2537","9","D10","Mixed",26,1.25342010808577,3.5519981384277
"2538","9","D10","Mixed",27,5.09799792463914,6.5509986877441
"2539","9","D10","Mixed",30,3.37937549662059,1.2740020751953
"2540","9","D10","Mixed",31,1.9230315582137,3.4780006408691
"2541","9","D10","Mixed",32,2.76818556209632,15.117000579834
"2542","9","D10","Mixed",35,1.45472108136589,0.806999206543001
"2543","9","D10","Mixed",39,0.750831712486695,1.3049964904785
"2544","9","D10","Mixed",40,0.943928873815044,2.2779998779297
"2545","9","D10","Mixed",42,3.58962532710147,10.6199989318848
"2546","9","D10","Mixed",44,4.13837050981063,-0.616001129150401
"2547","9","D10","Mixed",46,3.62243591598919,27.4709968566895
"2548","9","D12","Deciduous",1,1.19808514827691,-1.905997467041
"2549","9","D12","Deciduous",2,3.04836609629965,16.294002532959
"2550","9","D12","Deciduous",3,2.15044844938455,NA
"2551","9","D12","Deciduous",4,1.93796757257169,1.9209991455078
"2552","9","D12","Deciduous",7,1.30343565995458,-2.6210021972656
"2553","9","D12","Deciduous",8,1.92842102393898,-0.778999328613299
"2554","9","D12","Deciduous",10,1.40462362160307,-1.2039993286133
"2555","9","D12","Deciduous",13,1.04410301669964,16.9160026550293
"2556","9","D12","Deciduous",15,1.81377283810267,4.444995880127
"2557","9","D12","Deciduous",17,0.857312285564545,5.2950019836426
"2558","9","D12","Deciduous",19,0.572486014510892,0.494002532958998
"2559","9","D12","Deciduous",21,2.91349486110544,-2.505997467041
"2560","9","D12","Deciduous",23,1.07262317936946,NA
"2561","9","D12","Deciduous",24,1.31407731173847,-8.3859992980957
"2562","9","D12","Deciduous",26,1.46319989020318,5.7829971313477
"2563","9","D12","Deciduous",28,1.74814789179107,NA
"2564","9","D12","Deciduous",32,3.9206146418278,1.044995880127
"2565","9","D12","Deciduous",35,2.29310426299518,20.4830032348633
"2566","9","D12","Deciduous",36,3.06999738555469,13.376000213623
"2567","9","D12","Deciduous",37,3.20573835431314,15.576000213623
"2568","9","D12","Deciduous",38,3.55566591680032,15.576000213623
"2569","9","D12","Deciduous",39,4.59724992675025,17.0819984436035
"2570","9","D12","Deciduous",40,4.61413050936097,16.176000213623
"2571","9","D12","Deciduous",41,4.68761339731206,16.9220001220703
"2572","9","D12","Deciduous",42,3.55667796312396,19.4830032348633
"2573","9","E03","Deciduous",1,3.98619670656798,0.0110015869141016
"2574","9","E03","Deciduous",2,2.25334241866395,26.8639984130859
"2575","9","E03","Deciduous",3,0.97814900479079,6.8369979858398
"2576","9","E03","Deciduous",5,1.38791645549512,5.6580009460449
"2577","9","E03","Deciduous",6,0.613302448232581,0.658000946044901
"2578","9","E03","Deciduous",11,0.366279110668944,27.5250015258789
"2579","9","E03","Deciduous",12,1.49489085330665,1.6509971618652
"2580","9","E03","Deciduous",13,2.79575743909322,5.411003112793
"2581","9","E03","Deciduous",16,1.00481999077332,NA
"2582","9","E03","Deciduous",17,1.80905871988411,NA
"2583","9","E03","Deciduous",19,1.41193519183321,NA
"2584","9","E03","Deciduous",20,2.24107456298729,NA
"2585","9","E03","Deciduous",21,1.90858916014521,-0.748001098632798
"2586","9","E03","Deciduous",22,4.45801282818556,NA
"2587","9","E03","Deciduous",24,3.58764099183795,28.1910018920898
"2588","9","E03","Deciduous",25,1.18147027045775,24.504997253418
"2589","9","E03","Deciduous",26,1.70573115278153,25.6580009460449
"2590","9","E03","Deciduous",27,1.85204895457865,1.3290023803711
"2591","9","E03","Deciduous",28,4.80938867437866,3.1910018920898
"2592","9","E03","Deciduous",29,2.76611596992659,NA
"2593","9","E03","Deciduous",30,2.50976986695286,0.650997161865199
"2594","9","E03","Deciduous",34,1.23535794449578,27.4900024414062
"2595","9","E05","Deciduous",1,5.17890908825936,1.8270034790039
"2596","9","E05","Deciduous",4,2.61199904593302,7.7640037536621
"2597","9","E05","Deciduous",5,1.6747724998971,2.6839981079102
"2598","9","E05","Deciduous",6,1.48671760063687,5.6209983825684
"2599","9","E05","Deciduous",7,1.38153785554247,8.7740020751953
"2600","9","E05","Deciduous",8,3.15726145276862,NA
"2601","9","E05","Deciduous",9,1.20427828131864,8.819995880127
"2602","9","E05","Deciduous",13,1.54598747935884,4.6790008544922
"2603","9","E05","Deciduous",15,1.13547453964607,-0.109001159668001
"2604","9","E05","Deciduous",16,2.51092374382259,2.3849945068359
"2605","9","E05","Deciduous",21,0.935831261071434,8.6209983825684
"2606","9","E05","Deciduous",23,3.20079149465795,NA
"2607","9","E05","Deciduous",25,3.60191861556195,NA
"2608","9","E05","Deciduous",26,1.03310043537314,6.5010032653809
"2609","9","E05","Deciduous",27,4.00308059057393,5.890998840332
"2610","9","E05","Deciduous",28,2.31251918909505,3.319995880127
"2611","9","E05","Deciduous",29,0.770363652092294,22.6959991455078
"2612","9","E11","Mixed",1,1.5935693347565,-0.370001220703099
"2613","9","E11","Mixed",4,6.20483071934989,1.4299987792969
"2614","9","E11","Mixed",5,3.95611374963708,0.429998779296898
"2615","9","E11","Mixed",7,6.00649659613691,7.784001159668
"2616","9","E11","Mixed",9,1.06663263683391,1.084001159668
"2617","9","E11","Mixed",13,1.51613413612061,2.4810028076172
"2618","9","E11","Mixed",15,3.23184010874872,2.1300018310547
"2619","9","E11","Mixed",17,2.95691896586702,3.3689971923828
"2620","9","E11","Mixed",21,5.66483032949524,-0.523003387451201
"2621","9","E11","Mixed",22,1.86551599489685,7.3299987792969
"2622","9","E11","Mixed",23,1.12464658588513,-0.823003387451202
"2623","9","E11","Mixed",24,4.35996572148328,7.2769966125488
"2624","9","E11","Mixed",26,2.56760788144176,1.8299987792969
"2625","9","E11","Mixed",28,8.16161790807975,3.5299987792969
"2626","9","E11","Mixed",30,5.40409664258393,5.484001159668
"2627","9","E11","Mixed",33,3.09565444533988,2.937996673584
"2628","9","E11","Mixed",34,5.40764720651786,17.637996673584
"2629","9","E11","Mixed",35,5.366045589589,5.6810028076172
"2630","9","E11","Mixed",37,1.1435706816069,8.4689971923828
"2631","9","E11","Mixed",38,2.0418978912722,25.884001159668
"2632","9","E11","Mixed",39,3.74426251851323,26.1810028076172
"2633","9","F02","Deciduous",1,1.38664156380736,29.7709983825684
"2634","9","F02","Deciduous",3,1.13264450033414,NA
"2635","9","F02","Deciduous",5,1.12651977051661,-0.721996307373001
"2636","9","F02","Deciduous",7,1.20410151132357,2.1259994506836
"2637","9","F02","Deciduous",8,1.55279130392014,3.2050018310547
"2638","9","F02","Deciduous",9,1.06039631409841,3.7980003356934
"2639","9","F02","Deciduous",10,1.01063818977673,-1.2919998168945
"2640","9","F02","Deciduous",12,1.30959825810214,2.5739974975586
"2641","9","F02","Deciduous",13,3.37659330371546,-0.426002502441399
"2642","9","F02","Deciduous",14,0.480009098371568,-1.1290016174316
"2643","9","F02","Deciduous",15,1.1825932982102,1.5319976806641
"2644","9","F02","Deciduous",16,2.39422614645325,-1.9539985656738
"2645","9","F02","Deciduous",18,3.59140334687788,-1.2569999694824
"2646","9","F02","Deciduous",19,2.99722838636062,34.0780014038086
"2647","9","F02","Deciduous",21,1.20735749408939,NA
"2648","9","F04","Deciduous",1,1.44135858897386,0.565998077392599
"2649","9","F04","Deciduous",3,3.31107747244542,NA
"2650","9","F04","Deciduous",4,2.57521480874411,0.331996917724599
"2651","9","F04","Deciduous",5,1.38177239755456,0.874000549316399
"2652","9","F04","Deciduous",6,1.62420617038461,-2.3350028991699
"2653","9","F04","Deciduous",7,0.628441423524042,2.2399978637695
"2654","9","F04","Deciduous",8,4.16033245271685,-17.7010002136231
"2655","9","F04","Deciduous",14,2.6722895112287,NA
"2656","9","F04","Deciduous",15,2.67945207761154,NA
"2657","9","F04","Deciduous",21,3.73402544160094,24.1079978942871
"2658","9","F04","Deciduous",22,0.806979876802786,22.4949989318848
"2659","9","F04","Deciduous",23,1.31720689521044,23.9899978637695
"2660","9","F09","Mixed",1,5.5147864742743,8.2390007019043
"2661","9","F09","Mixed",2,3.92255079946794,3.8390007019043
"2662","9","F09","Mixed",5,9.80116667808159,0.407995605468798
"2663","9","F09","Mixed",6,4.01297352461119,4.6079956054688
"2664","9","F09","Mixed",7,4.55670727616803,1.25
"2665","9","F09","Mixed",8,0.924715052807431,1.35
"2666","9","F09","Mixed",10,2.26476180517514,0.534999084472698
"2667","9","F09","Mixed",12,3.10732899396866,2.4509986877441
"2668","9","F09","Mixed",13,6.47697370192077,3.243000793457
"2669","9","F09","Mixed",17,3.85090796615882,15.2509986877441
"2670","9","F09","Mixed",18,1.47422008719711,0.512000274658199
"2671","9","F09","Mixed",19,2.17769509088131,27.0230018615723
"2672","9","F09","Mixed",20,2.45423433284494,-0.7769981384277
"2673","9","F09","Mixed",21,3.48146547025421,0.939000701904302
"2674","9","F09","Mixed",23,2.36509664997107,-0.360999298095699
"2675","9","F09","Mixed",24,5.91386347465195,-0.360999298095699
"2676","9","F09","Mixed",25,7.74964989727167,1.9620002746582
"2677","9","F09","Mixed",28,2.40127619757172,2.5620002746582
"2678","9","F09","Mixed",29,3.10200922332674,1.6079956054688
"2679","9","F09","Mixed",30,0.588859555547015,-1.35
"2680","9","F09","Mixed",32,4.12175942425566,0.734999084472697
"2681","9","F09","Mixed",33,3.70723142093642,5.2349990844727
"2682","9","F09","Mixed",34,2.00277060180578,1.1620002746582
"2683","9","F10","Mixed",3,4.29957001473672,0.444998168945297
"2684","9","F10","Mixed",4,6.38356212691109,0.405004119873002
"2685","9","F10","Mixed",7,2.66024552403466,1.605004119873
"2686","9","F10","Mixed",12,2.01769312624322,-1.5119987487793
"2687","9","F10","Mixed",22,1.15476757213708,0.436997222900395
"2688","9","F10","Mixed",23,1.20198838813058,1.4509948730469
"2689","9","F10","Mixed",28,5.40814173352697,2.205004119873
"2690","9","F10","Mixed",30,5.79332765959453,1.505004119873
"2691","9","F10","Mixed",31,3.06307100392092,1.105004119873
"2692","9","F10","Mixed",35,5.98952444797084,6.7880012512207
"2693","9","F10","Mixed",36,2.46323850288828,5.4880012512207
"2694","9","F10","Mixed",37,3.78434811494062,1.4379989624023
"2695","9","F10","Mixed",39,0.767900927658332,4.5789993286133
"2696","9","F10","Mixed",40,2.83158188905218,4.5379989624023
"2697","9","F10","Mixed",42,3.95548941934669,2.8819976806641
"2698","9","F12","Mixed",2,4.10086884096049,7.1660011291504
"2699","9","F12","Mixed",4,5.10284528458767,-0.375998687744101
"2700","9","F12","Mixed",9,4.61626725664964,1.752001953125
"2701","9","F12","Mixed",12,3.8276778766457,3.0750015258789
"2702","9","F12","Mixed",13,2.17383366602124,4.8979972839355
"2703","9","F12","Mixed",14,3.60145944630703,27.8979972839355
"2704","9","F12","Mixed",15,3.53512355994603,-5.8869995117188
"2705","9","F12","Mixed",16,2.81020352974861,8.3130004882812
"2706","9","F12","Mixed",17,1.29558497265863,8.0050010681152
"2707","9","F12","Mixed",18,1.25984460395685,-9.507999420166
"2708","9","F12","Mixed",19,3.03748665302814,18.692000579834
"2709","9","F12","Mixed",20,2.35146951169045,15.692000579834
"2710","9","F12","Mixed",21,2.01138274441609,-14.6339988708496
"2711","9","F12","Mixed",22,3.32308867438667,10.3660011291504
"2712","9","F12","Mixed",23,4.69756390279041,13.8240013122559
"2713","9","F12","Mixed",24,3.38789017487333,20.8240013122559
"2714","9","F12","Mixed",25,4.36576055367953,31.9880012512207
"2715","9","F12","Mixed",27,3.53518704079504,21.3880012512207
"2716","9","F12","Mixed",29,1.13684803905571,0.5360000610352
"2717","9","F12","Mixed",31,3.2525729361979,4.5360000610352
"2718","9","F12","Mixed",32,5.33923115106271,24.152001953125
"2719","9","F12","Mixed",33,5.9291895512678,22.752001953125
"2720","9","F12","Mixed",34,7.02791239912917,25.752001953125
"2721","9","F12","Mixed",35,5.62731179868205,28.352001953125
"2722","9","F12","Mixed",36,3.18776371437265,14.652001953125
"2723","9","F12","Mixed",38,2.43178959530887,11.5750015258789
"2724","9","F12","Mixed",39,2.15796987532175,2.2069946289062
"2725","9","F12","Mixed",40,3.93602313101409,17.9360000610352
"2726","9","F12","Mixed",41,1.37065276344422,18.492000579834
"2727","9","F12","Mixed",42,2.60480169768979,28.4240013122559
"2728","9","F12","Mixed",43,3.53353072902745,29.3880012512207
"2729","9","F12","Mixed",44,3.44506382662522,30.9880012512207
"2730","9","F13","Mixed",1,5.46729245286413,8.072998046875
"2731","9","F13","Mixed",2,1.41217343379972,14.572998046875
"2732","9","F13","Mixed",3,1.18282904769916,-7.5459999084473
"2733","9","F13","Mixed",9,5.13598896119543,0.472998046874999
"2734","9","F13","Mixed",14,4.84848112246804,13.1900024414062
"2735","9","F13","Mixed",17,2.68216765571934,24.6900024414062
"2736","9","F13","Mixed",18,3.79672695258037,21.3900024414062
"2737","9","F13","Mixed",20,4.13994853405105,10.3900024414062
"2738","9","F13","Mixed",21,3.5091468246909,12.8089981079102
"2739","9","F13","Mixed",22,4.27063906497771,13.8089981079102
"2740","9","F13","Mixed",24,4.80544848781479,0.747999572753898
"2741","9","F13","Mixed",25,2.67971209839227,10.4089981079102
"2742","9","F13","Mixed",27,5.45474591526385,11.1900024414062
"2743","9","F13","Mixed",28,0.854227772329558,7.7479995727539
"2744","9","F13","Mixed",30,0.901169882513233,17.3359977722168
"2745","9","F13","Mixed",32,4.96359769393648,19.5610008239746
"2746","9","F13","Mixed",33,2.51356666559823,22.4610008239746
"2747","9","F13","Mixed",34,3.94026178760871,-4.7660026550293
"2748","9","F13","Mixed",38,3.12960908099573,-2.4389991760254
"2749","9","F13","Mixed",39,4.09985229376874,19.872998046875
"2750","9","F13","Mixed",41,3.2812781688574,12.672998046875
"2751","9","F13","Mixed",43,4.10260943387607,27.872998046875
"2752","9","F13","Mixed",46,2.814416476818,21.572998046875
"2753","9","F13","Mixed",48,5.2969074988971,12.3760032653809
"2754","9","F13","Mixed",51,4.16641273379577,18.0760032653809
"2755","9","F13","Mixed",52,2.23955701098319,25.2760032653809
"2756","9","F13","Mixed",53,2.50331179195027,12.3760032653809
"2757","9","F13","Mixed",54,3.47632064834067,18.2760032653809
"2758","9","F13","Mixed",56,3.81213920967377,21.3760032653809
"2759","9","F13","Mixed",57,5.71105604533962,24.1900024414062
"2760","9","F13","Mixed",58,7.6509258049477,21.9760032653809
"2761","9","F13","Mixed",59,3.28038243937081,24.7900024414062
"2762","9","F13","Mixed",60,4.70908739994325,20.4900024414062
"2763","9","F13","Mixed",61,5.59229394782219,16.8900024414062
"2764","9","F13","Mixed",63,4.85779711316536,17.6900024414062
"2765","9","F13","Mixed",64,2.84412880253907,24.3900024414062
"2766","9","F13","Mixed",65,2.265347943012,-7.4099975585938
"2767","9","F13","Mixed",66,4.18730836411596,3.5089981079102
"2768","9","F13","Mixed",67,2.59042688089258,30.2089981079102
"2769","9","F13","Mixed",68,6.25120267241543,27.4089981079102
"2770","9","F13","Mixed",69,4.89619232015122,29.0089981079102
"2771","9","G03","Deciduous",2,2.70930195343766,-1.0639953613281
"2772","9","G03","Deciduous",3,1.22638149887172,-2.3300018310547
"2773","9","G03","Deciduous",4,0.4416145587341,5.5639991760254
"2774","9","G03","Deciduous",6,0.906743391973658,4.3310012817383
"2775","9","G03","Deciduous",8,2.38427133570734,2.943000793457
"2776","9","G03","Deciduous",9,2.38582495536666,6.9619979858398
"2777","9","G03","Deciduous",10,1.59463581057408,NA
"2778","9","G03","Deciduous",11,2.05209062608456,-2.4360008239746
"2779","9","G03","Deciduous",13,0.516078336213807,-1.0099983215332
"2780","9","G03","Deciduous",16,1.36221937651196,-0.288997650146499
"2781","9","G03","Deciduous",17,1.86637909918214,0.163002014160199
"2782","9","G03","Deciduous",18,0.618535169248282,NA
"2783","9","G03","Deciduous",19,1.71763558418605,20.6820022583008
"2784","9","G09","Mixed",1,1.21208028419846,5.6710014343262
"2785","9","G09","Mixed",2,2.25393877406007,2.1290008544922
"2786","9","G09","Mixed",3,5.87007763647113,0.413001251220699
"2787","9","G09","Mixed",4,2.36344712121004,1.1130012512207
"2788","9","G09","Mixed",6,3.79011277036359,1.1130012512207
"2789","9","G09","Mixed",8,2.68346013486648,-0.682002258300805
"2790","9","G09","Mixed",9,5.98868523147323,-1.5479995727539
"2791","9","G09","Mixed",11,1.33750476447921,15.3520004272461
"2792","9","G09","Mixed",14,3.00105614222432,3.1230018615723
"2793","9","G09","Mixed",19,2.80474117760271,1.3910011291504
"2794","9","G09","Mixed",21,2.93254146663253,3.2840026855469
"2795","9","G09","Mixed",23,2.18038455760352,1.7539985656738
"2796","9","G09","Mixed",24,2.35010920596045,2.0290008544922
"2797","9","G09","Mixed",29,4.72972284929775,0.217997741699197
"2798","9","G09","Mixed",30,2.7566521832227,0.117997741699199
"2799","9","G09","Mixed",31,5.0371679563328,-3.7479995727539
"2800","9","G09","Mixed",32,2.70716014799577,-2.048998260498
"2801","9","G09","Mixed",33,4.48219434671809,-0.747999572753898
"2802","9","G09","Mixed",34,0.485370141700582,1.9839973449707
"2803","9","G11","Mixed",5,3.02956630560479,6.0609985351562
"2804","9","G11","Mixed",8,1.01634178739019,4.5569984436035
"2805","9","G11","Mixed",10,1.55372254317966,6.2829986572266
"2806","9","G11","Mixed",11,1.97616642555858,2.1829986572266
"2807","9","G11","Mixed",13,5.43479447762588,6.9379981994629
"2808","9","G11","Mixed",15,5.79203299657068,2.5150024414062
"2809","9","G11","Mixed",17,3.54600461980575,-3.8419982910156
"2810","9","G11","Mixed",19,2.83846634555641,-3.228002166748
"2811","9","G11","Mixed",21,0.668288427536977,-12.1500007629395
"2812","9","G11","Mixed",22,1.27732326808253,-11.1390014648438
"2813","9","G11","Mixed",23,2.24683177204406,-8.6430015563965
"2814","9","G11","Mixed",25,6.08330100171418,-8.6170013427734
